Word,Pos_Score,Neg_Score,Obj_Score
सन्तुलित,0.03515625,0.01953125,0.9453125
असम्बन्ध रीति से,0.0625,0.0,0.9375
बासी,0.125,0.25,0.625
निष्ठावान,0.234375,0.0625,0.703125
अकेले ,0,0,0
आमने सामने की,0.125,0.068359375,0.806640625
इज्जत,0.0625,0.0546875,0.8828125
एकदम से किसी चीज़ की शुरुवात,0.0625,0.0546875,0.8828125
रहने का समय,0.0625,0.0546875,0.8828125
मुख्य अंश,0.017578125,0.0,0.982421875
पूर्णतया नग्न,0,0,0
तारों के बिना,0.0,0.625,0.375
तारामय,0.0,0.0,1.0
तारों की रोशनी से चमकता हुआ,0.0,0.0,1.0
चौंका हुआ,0.0,0.25,0.75
चौंका देने वाला,0.0,0.125,0.875
अभिव्यक्त करने योग्य,0,0,0
राज्सी,0.00048828125,0.0078125,0.99169921875
राज्य से सम्बन्धित,0.00048828125,0.0078125,0.99169921875
पूरे प्रांत में,0,0,0
किसी भी देश का नागरिक न होना,0.0,0.5,0.5
गौरवशाली,0.4375,0.0,0.5625
क्षेत्र का,0,0,0
राजनयिक,0.5,0.25,0.25
निश्चल,0.125,0.16015625,0.71484375
सांख्यिकी के आधार पर,0.375,0.0,0.625
विधिक,0.0,0.125,0.875
दृढ़निश्चयी,0.25,0.0,0.75
अनवरत,0.037109375,0.03369140625,0.92919921875
हवाई ज़हाज़ से सम्बन्धित तकनीकी शाखा,0.0,0.0,1.0
भाप का,0.0078125,0.0,0.9921875
भाप से भरा हुआ,0.1875,0.0,0.8125
इस्पात से निर्मित शस्त्र,0.0,0.375,0.625
लोहे जैसा रंग,0.0625,0.3125,0.625
लोहे जैसा सख्त,0.0625,0.3125,0.625
दुरारोह,0.01171875,0.046875,0.94140625
तारकीय,0.1875,0.0,0.8125
बुलन्द,0.0,0.0,1.0
त्रिआयामी ध्वनि,0.0,0.0,1.0
कठोरता पूर्वक,0.0,0.125,0.875
बाँझ,0.3125,0.3125,0.375
बंजर,0.3125,0.3125,0.375
कठोर या निर्दय,0.03125,0.11328125,0.85546875
ज़हाज़ का पिछला भाग',0.03125,0.11328125,0.85546875
घर्राटे,0.0,0.0,1.0
तेज़ कड़वी,0.0,0.5,0.5
उमस,0.03125,0.09375,0.875
पसीने में लथपथ,0.03125,0.09375,0.875
बुरा समय,0.03125,0.09375,0.875
भारी कीमत,0.04296875,0.129638671875,0.827392578125
ज़्यादा,0.0017242431640625,0.04231071472167969,0.9559650421142578
मरा हुआ पैदा,0,0,0
जिसके आगे विकास न हो,0,0,0
वज़ीफ़ा पानेवाला,0.109375,0.0,0.890625
सदमा पहुँचानेवाला,0.328125,0.046875,0.625
भरपूर मात्रा में रखा जाने वाला,0.00244140625,5.587935447692871e-09,0.9975585881620646
पत्थर रहित,0.0,0.0,1.0
पूर्णतया ठंडा,0,0,0
पूर्णतया निर्जीव,0,0,0
बिल्कुल बहरा,0,0,0
पत्थर का फर्श,0,0,0
कपड़ा विशेष,0,0,0
कठोरतासे,0.125,0.0,0.875
जलपात्र,0.0,0.0625,0.9375
बिखरा हुआ,0.0,0.3125,0.6875
ईमानदार,0.21875,0.12890625,0.65234375
कठिनाई,0,0,0
नैतिक प्रश्नों के प्रति तटस्थ दृष्टिकोणवाला,0,0,0
विचित्र,0.09375,0.125,0.78125
गला घोंटना,0,0,0
अंग बाँधकर रक्त की गति रोकना,0,0,0
बगैर पट्टी का,0.0,0.0,1.0
युद्ध कौशल सम्बन्धी,0.0625,0.0,0.9375
पीला रंग,0.0,0.0,1.0
छुटपुट,0.03125,0.13671875,0.83203125
धारीधार,0.375,0.25,0.375
रेखित,0.375,0.25,0.375
सबसे बहतर,0,0,0
बड़े शहर की मुश्किलों से परिचित,0.125,0.0,0.875
कठिन प्रयास,0.1875,0.25,0.5625
दबाव से पीडित,0.0625,0.375,0.5625
थकानेवाला,0.0,0.4375,0.5625
धारीदार,0,0,0
कड़क,0.25,0.21875,0.53125
आक्रामक या कठोर,0.0,0.3125,0.6875
हड़ताल पर,0.0,0.0,1.0
ध्यान आकर्षित करनेवाली,0.0625,0.015625,0.921875
कठिन आर्थिक हालत,0.125,0.375,0.5
मज़बूत संकल्प,0,0,0
मज़बूती से,0.125,0.0,0.875
बुरा स्वभावी,0.0,0.625,0.375
छोटा-मोटा,0.0,0.0,1.0
अटका हुआ,0.0,0.0,1.0
सोचा-समझा,0.375,0.0,0.625
जानबूझकर किया हुआ,0.375,0.0,0.625
अध्ययनशील,0.375,0.1875,0.4375
दम घोंटनेवाला,0.09375,0.28125,0.625
अति विशाल,0.125,0.125,0.75
अन्धकारमय,0,0,0
अन्तर्जलीय,0.0,0.0,1.0
परमाणु,0.0,0.0,1.0
अवचेतन,0,0,0
अवत्वचीय,0.0,0.0,1.0
अवमानवीय,0.0,0.3125,0.6875
प्रायः मानुषी,0.0,0.3125,0.6875
बाद वाला,0.0,0.0,1.0
अवध्वनिक,0.0,0.0,1.0
सामान्य स्तर के नीचे,0,0,0
भरपूर,0.3125,0.0,0.6875
पृष्ठाधारवाला,0.015625,0.0,0.984375
अन्तर्भूमिक,0.125,0.1875,0.6875
पनडुब्बी,0.0,0.0,1.0
सामान्य से कम,0.0,0.4375,0.5625
के बादवाला,0.0,0.0,1.0
अधीनस्थ,0.09375,0.1875,0.71875
शब्द की गति से कम गतिवाली,0.0,0.0,1.0
निम्न स्तर का,0,0,0
अच्छी मात्रा में,0.3125,0.0,0.6875
विधिवत प्रस्तावित,0.015625,0.0,0.984375
भूमिगत,0.125,0.1875,0.6875
उपोष्ण,0.0,0.0,1.0
उपनगरीय,0.0,0.0,1.0
सफ़ल,0.625,0.0,0.375
कामयाब,0.625,0.0,0.375
आनुक्रमिक,0.0,0.0,1.0
रसीला,0.0,0.1875,0.8125
वैसा-ही,0.0,0.0625,0.9375
अचानक,0.0,0.154296875,0.845703125
प्रधान पादरी का सहायक,0.0,0.0,1.0
विचारोत्तेजक,0.28125,0.15625,0.5625
सुविधाजनक,0.3125,0.0,0.6875
रूठा हुआ,0.125,0.3125,0.5625
ग्रीष्म,0.0,0.0,1.0
व्यय सम्बन्धी,0.25,0.0,0.75
विविध,0.125,0.25,0.625
धूप-तप्त,0,0,0
उजला,0.5,0.0,0.5
धूपवाला,0.5,0.0,0.5
सूर्य के गरमी से तप्त,0,0,0
सूर्यलिप्त,0,0,0
जलमग्न,0.0,0.0,1.0
सूर्य की रोशनी द्वारा प्रकाशित,0.0,0.25,0.75
सेवा-निवृत्त,0.25,0.375,0.375
ज़्यादा ताकत वाला,0,0,0
दंभ से,0.25,0.0,0.75
अत्यधिकता से,0.25,0.0,0.75
अतिमानवीय,0.125,0.0,0.875
सर्वोत्तम रूप से,0.0,0.0,1.0
लोकातीत,0.0,0.375,0.625
अलौकिक,0.171875,0.40625,0.421875
अलौकिक रीति से,0.125,0.0,0.875
अधिसंख्य,0.0,0.125,0.875
पराध्वनिकी,0.1875,0.0,0.8125
अन्धविश्वासी,0.625,0.0,0.375
अन्धविश्वास से,0.25,0.0,0.75
अधिरचना,0.0,0.0,1.0
उत्तान,0.0,0.375,0.625
आलस के साथ,0.0625,0.0,0.9375
सहयोग देनेवाला,0.125,0.0,0.875
सर्वोच्च,0.4375,0.03125,0.53125
निस्संशय,0.328693359375,0.1114921875,0.559814453125
शल्य चिकित्सा सम्बन्धी,0.15625,0.0,0.84375
जीतने योग्य,0.5625,0.0,0.4375
सफ़ेद अंगा पहना हुआ,0.0,0.5,0.5
अतियथार्थवादी दृष्टिकोण,0.25,0.5,0.25
चोरी-चोरी,0.25,0.0,0.75
आस-पास का,0.0,0.0,1.0
सन्देहयुक्त मनुष्य,0.125,0.140625,0.734375
स्थगित,0.0,0.0,1.0
सन्देह जनक,0.0,0.5625,0.4375
बनाए रखते हुए,0.625,0.0,0.375
रोमांचक और उत्साहपूर्ण,0.375,0.25,0.375
पसीनेदार,0,0,0
मीठा,0.12639617919921875,0.01171875,0.8618850708007812
भीनी,0.12639617919921875,0.01171875,0.8618850708007812
ताज़ा,0.12639617919921875,0.01171875,0.8618850708007812
खट्टा-मीठा,0,0,0
अच्छे ढ़ंग से,0.25,0.0,0.75
तुरत,0.0,0.0,1.0
तेज़ी से,0.25,0.0,0.75
झूलता हुआ,0.125,0.25,0.625
महेँगा,0.09375,0.0,0.90625
स्विट्जर्लैंड़ से,0,0,0
जागरूक होना,0,0,0
सशपथ,0.0,0.125,0.875
विलासी,0.4375,0.0,0.5625
न्यायबद्ध,0.0,0.0,1.0
परी-जैसा,0.25,0.0,0.75
पतला और सुन्दर,0.25,0.0,0.75
वन-संकुल,0.0,0.0,1.0
सहजीवी,0.0,0.5,0.5
प्रतीकात्मक,0.0,0.0,1.0
लाक्षणिक रूप से,0.0625,0.0,0.9375
सुडौल,0.0625,0.0,0.9375
सममित,0.0625,0.0,0.9375
सन्तुलित रूप से,0.125,0.0,0.875
सहानुभूतिशील,0.11328125,0.140625,0.74609375
सहानुभूतिसूचक,0.11328125,0.140625,0.74609375
कारुणिक,0.11328125,0.140625,0.74609375
स्वरसंगति का या जैसा,0.125,0.0,0.875
रोगसूचक,0.1875,0.125,0.6875
तुल्यकालिक,0.0,0.0,1.0
ताल बदलती,0.0,0.25,0.75
पर्यायवाची,0.0,0.0,1.0
चाशनी जैसा,0.1875,0.09375,0.71875
क्रमबद्ध,0.0,0.25,0.75
आयोजित,0.0,0.25,0.75
व्यवस्थित रूप से,0.25,0.0,0.75
दैहिक,0.0,0.0,1.0
सारणीबद्ध,0.0,0.0,1.0
अनुक्त,0.5,0.0,0.5
अल्प भाषी,0.0,0.125,0.875
व्यवहार-कुशल,0.5,0.0,0.5
स्पर्श योग्य,0.1015625,0.09375,0.8046875
स्वादपूर्ण,0.5625,0.0625,0.375
रुचिपूर्ण,0.5625,0.0625,0.375
बेस्वाद,0.1875,0.25,0.5625
फटा-पुराना,0.0,0.3125,0.6875
कस कर तना हुआ,0.0,0.125,0.875
पीले रंग का,0.0,0.0,1.0
भार डालना,0.125,0.375,0.5
कर योग्य,0.0,0.0,1.0
अश्रुपूर्ण,0.125,0.5625,0.3125
तकनीकी,0.015625,0.0,0.984375
पारिभाषिक,0.015625,0.0,0.984375
तकनीकी सम्बन्धी,0.0,0.0,1.0
थकाऊ,0.0,0.125,0.875
दूरन्देशी,0,0,0
दूरबीनी,0.125,0.0,0.875
प्रभाव पूर्ण,0.01171875,0.0,0.98828125
साफ दिखाई देने वाले,0.0,0.0625,0.9375
खास स्वभाव वाला,0.0,0.1875,0.8125
सम शीतोष्ण,0.0625,0.46875,0.46875
कालिक,0.0,0.015625,0.984375
थोड़े दिन,0.0,0.0,1.0
अल्पकालिक,0.15625,0.09375,0.75
प्रलोभक,0.5,0.0,0.5
तर्कसंगत,0.0,0.0,1.0
मृदु हृदय वाला,0,0,0
दस गुना,0.0,0.0,1.0
तनावपूर्ण,0.0,0.03125,0.96875
आजमाइशी,0.25,0.375,0.375
दसवाँ,0.0,0.0,1.0
अन्त्य रोगी,0.0,0.00146484375,0.99853515625
भयानकता से,0.125,0.375,0.5
देशीय,0.0234375,0.0,0.9765625
तीसरी श्रेणी का,0.0,0.0,1.0
जर्मन,0,0,0
मूलपाठ-विषयक,0.0,0.0,1.0
बुनावटी,0,0,0
बुनावट का,0.125,0.0,0.875
भगवान कृपा से,0.0,0.0,1.0
कृतघ्न,0.03125,0.75,0.21875
उतना,0,0,0
नाट्यरूप से,0.125,0.0,0.875
विषयक,0.0,0.0,1.0
तब,0.0234375,0.0,0.9765625
वहाँ से,0.0,0.0,1.0
उस समय से,0,0,0
धर्मतन्त्रात्मक,0.0,0.0,1.0
आध्यात्मविद्या सम्बन्धी,0.0,0.0,1.0
सैद्धान्तिक,0.0625,0.0,0.9375
मीमांसात्मक,0.0625,0.0,0.9375
सिद्धान्त रूप से,0.0625,0.0,0.9375
चिकित्सा सम्बन्धी,0.21875,0.0,0.78125
वहाँ पर,0.0,0.0,1.0
वह,0.0,0.0,1.0
उससे,0.0,0.0,1.0
अत,0.0,0.0,1.0
उसमे,0.0,0.0,1.0
उसका,0.0,0.0,1.0
उसके तत्काल बाद,0,0,0
गर्मी सम्बन्धी,0.0,0.0,1.0
गाढा,0.000762939453125,0.0010986328125,0.998138427734375
चिकना घड़ा,0.0,0.0,1.0
दुबला पतला,0.003021240234375,0.017333984375,0.979644775390625
पिचके गालोंवाला,0,0,0
विचारणीय,0.5,0.0,0.5
तीसरा,0.0,0.0,1.0
प्यासा,0.203125,0.125,0.671875
तेरहवाँ,0.0,0.0,1.0
तीसवाँ,0.0,0.0,1.0
वहाँ,0.03125,0.0,0.96875
कंटीला,0.0,0.625,0.375
यद्यपि,0.0,0.0,1.0
विचारशील,0.515625,0.0,0.484375
विचारपूर्ण,0.515625,0.0,0.484375
विचारपूर्वक,0.4375,0.0,0.5625
परविचार करने का विषय,0.125,0.0,0.875
प्रभावहीन,0.0,0.1875,0.8125
तीन आयामी,0.0,0.0,1.0
त्रिसदस्यीय,0,0,0
तिगुना,0.0517578125,0.0244140625,0.923828125
तीन बार,0.25,0.0,0.75
कमखर्च,0.375,0.0,0.625
कण्ठ वाला,0.0,0.0,1.0
एक ओर से दूसरी ओर,0.0078125,0.005859375,0.986328125
शुरू से अन्त तक,0.00390625,0.0029296875,0.9931640625
प्रतिबन्ध को तोडते हुए,0.0078125,0.005859375,0.986328125
अन्त तक,0.0078125,0.005859375,0.986328125
कड़कदार,0.125,0.4375,0.4375
इस प्रकार,0.0,0.0,1.0
इस सीमा तक,0.0,0.0,1.0
जिसको गुदगुदी अधिक लगती हो,0.125,0.75,0.125
ज्वार भाटा वाला,0.0,0.0,1.0
शराबघर,0,0,0
शेर जैसा,0.0,0.5,0.5
अतिव्यस्त कार्यक्रम,0.20410919189453125,0.000438690185546875,0.7954521179199219
बराबर की,0.20410919189453125,0.000438690185546875,0.7954521179199219
अनुपलब्ध,0.20410919189453125,0.000438690185546875,0.7954521179199219
चुप्पा,0,0,0
इमारती लकडी से बना हुआ,0.0,0.125,0.875
